item_id,domain,difficulty,question,correct_answer,template_id,seed
logic_0367,logic,3,All Kelpoids are fast. Cora is a Grumpkins. Every Grumpkins is a Flimbers. Every Flimbers is a Fizzgigs. Every Fizzgigs is a Tazzles. Is Cora a Vexlings?,Cannot be determined,set_membership,804012661
logic_0368,logic,3,Some Kelpoids are happy. Eve is a Snazzles. Every Snazzles is a Wumpuses. Every Wumpuses is a Zephlins. Every Zephlins is a Vexlings. Is Eve a Fizzgigs?,Cannot be determined,set_membership,1826882703
logic_0369,logic,2,"Cora is a Tazzles. All Tazzles are brave. If something is brave, then it is clever. Is Cora clever?",Yes,multi_step_deduction,144396579
logic_0370,logic,2,Dan is a Plonkers. Every Plonkers is a Kelpoids. Every Kelpoids is a Tazzles. Is Dan a Tazzles?,Yes,set_membership,957467056
logic_0371,logic,4,"Leo is a Fizzgigs. If something is a Vexlings, it might be brave. All Fizzgigs are quiet. If something is quiet, then it is friendly. Is Leo friendly?",Yes,multi_step_deduction,1875789832
logic_0372,logic,4,Iris is a Blorps. Every Blorps is a Drazzles. Every Drazzles is a Snazzles. All Tazzles are brave. Every Snazzles is a Kelpoids. Is Iris a Grumpkins?,Cannot be determined,set_membership,455420009
logic_0373,logic,6,"Ora is a Wumpuses. All Plonkers are kind. Some Flimbers are fast. All Wumpuses are wise. If something is wise, then it is friendly. If something is friendly, then it is clever. Is Ora kind?",Cannot be determined,multi_step_deduction,126756425
logic_0374,logic,6,"Hugo is a Kelpoids. All Kelpoids are brave. If something is brave, then it is wise. If something is wise, then it is kind. If something is kind, then it is strong. Some Fizzgigs are brave. Some Quibbles are happy. If something is strong, then it is happy. Is Hugo tall?",Cannot be determined,multi_step_deduction,2082443651
logic_0375,logic,2,"Ora is a Quibbles. All Quibbles are kind. If something is kind, then it is wise. Is Ora wise?",Yes,multi_step_deduction,60695930
logic_0376,logic,1,Paul is a Grumpkins. Every Grumpkins is a Fizzgigs. Is Paul a Wumpuses?,Cannot be determined,set_membership,1980291394
logic_0377,logic,3,"Noel is a Tazzles. All Tazzles are friendly. If something is a Snazzles, it might be happy. If something is friendly, then it is strong. Is Noel happy?",Cannot be determined,multi_step_deduction,298536615
logic_0378,logic,3,"Noel is a Drazzles. All Drazzles are brave. If something is brave, then it is quiet. If something is a Blorps, it might be wise. Is Noel quiet?",Yes,multi_step_deduction,337837039
logic_0379,logic,6,"Paul is a Drogons. All Drogons are clever. If something is clever, then it is tall. All Murnips are strong. All Tazzles are quiet. If something is tall, then it is strong. Is Paul kind?",Cannot be determined,multi_step_deduction,161088263
logic_0380,logic,5,"Leo is a Flimbers. All Flimbers are wise. If something is wise, then it is quiet. If something is quiet, then it is friendly. If something is a Drogons, it might be quiet. Is Leo friendly?",Yes,multi_step_deduction,1965206143
logic_0381,logic,1,Paul is a Drogons. All Drogons are fast. Is Paul fast?,Yes,syllogism,500140108
logic_0382,logic,5,"Kira is a Flimbers. If something is a Fizzgigs, it might be wise. All Flimbers are clever. If something is clever, then it is brave. If something is brave, then it is quiet. Is Kira tall?",Cannot be determined,multi_step_deduction,49002712
logic_0383,logic,6,"Cora is a Flimbers. All Flimbers are kind. If something is a Grumpkins, it might be friendly. All Kelpoids are happy. If something is kind, then it is wise. If something is wise, then it is friendly. Is Cora friendly?",Yes,multi_step_deduction,1634586663
logic_0384,logic,3,Paul's favorite color is green. Ava does not like blue or orange. Ava's favorite color is red. Jake does not like green or red. Jake's favorite color is blue. Ben does not like blue or orange. Eve enjoys gardening. Ben's favorite color is yellow. Dan does not like green. What is Dan's favorite color?,orange,constraint_satisfaction,733295235
logic_0385,logic,3,"Paul is a Quibbles. All Quibbles are fast. All Wumpuses are strong. If something is fast, then it is happy. Is Paul clever?",Cannot be determined,multi_step_deduction,1304260098
logic_0386,logic,2,Finn is a Plonkers. Every Plonkers is a Kelpoids. Is Finn a Kelpoids?,Yes,set_membership,276145584
logic_0387,logic,5,Mina is a Drazzles. Every Drazzles is a Murnips. Every Murnips is a Fizzgigs. Every Fizzgigs is a Quibbles. Every Quibbles is a Plonkers. Some Tazzles are fast. Is Mina a Zephlins?,Cannot be determined,set_membership,595529184
logic_0388,logic,3,Cora is a Plonkers. Some Drogons are fast. All Plonkers are friendly. All friendly things are happy. Is Cora happy?,Yes,syllogism,1477752127
logic_0389,logic,2,Dan is a Vexlings. Every Vexlings is a Murnips. Every Murnips is a Grumpkins. Is Dan a Grumpkins?,Yes,set_membership,1144463347
logic_0390,logic,4,Hugo enjoys chess. Eve's favorite color is yellow. Ora does not like yellow or orange. Ora's favorite color is blue. Ben does not like orange or yellow. Ben's favorite color is green. Cora does not like blue. What is Cora's favorite color?,orange,constraint_satisfaction,1510547414
logic_0391,logic,2,"Eve is a Plonkers. All Plonkers are kind. If something is kind, then it is happy. Is Eve fast?",Cannot be determined,multi_step_deduction,2140700838
logic_0392,logic,5,"Ora is a Grumpkins. All Quibbles are friendly. All Grumpkins are happy. If something is happy, then it is fast. If something is fast, then it is kind. Is Ora wise?",Cannot be determined,multi_step_deduction,998634558
logic_0393,logic,4,Paul is a Plonkers. All Plonkers are strong. Some Grumpkins are kind. All strong things are clever. Is Paul clever?,Yes,syllogism,1204619255
logic_0394,logic,3,"All Kelpoids are friendly. Eve is a Plonkers. All Plonkers are friendly. If something is friendly, then it is fast. Is Eve fast?",Yes,multi_step_deduction,554651107
logic_0395,logic,6,Ava's favorite color is orange. Paul does not like red or blue. Paul's favorite color is purple. Hugo does not like purple or green. Hugo's favorite color is red. Ben's favorite color is blue. Eve enjoys reading. Leo enjoys gardening. Gina does not like blue. What is Gina's favorite color?,green,constraint_satisfaction,22814044
logic_0396,logic,1,Jake is a Flimbers. Every Flimbers is a Blorps. Is Jake a Blorps?,Yes,set_membership,1894488586
logic_0397,logic,1,Cora is a Drazzles. Every Drazzles is a Kelpoids. Is Cora a Kelpoids?,Yes,set_membership,1827265126
logic_0398,logic,4,"Leo is a Drogons. All Drogons are tall. If something is tall, then it is strong. All Tazzles are tall. Is Leo clever?",Cannot be determined,multi_step_deduction,414249230
logic_0399,logic,1,Jake is a Grumpkins. Every Grumpkins is a Blorps. Is Jake a Blorps?,Yes,set_membership,983235129
factual_geo_1_1,factual,1,What is the capital of France?,Paris,geography,
factual_geo_1_2,factual,1,What is the largest ocean on Earth?,Pacific Ocean,geography,
factual_geo_1_3,factual,1,What is the largest continent by area?,Asia,geography,
factual_geo_1_4,factual,1,What is the capital of Japan?,Tokyo,geography,
factual_geo_1_5,factual,1,What country has the largest population?,India,geography,
factual_geo_2_1,factual,2,What is the capital of Australia?,Canberra,geography,
factual_geo_2_2,factual,2,What is the smallest country in the world by area?,Vatican City,geography,
factual_geo_2_3,factual,2,What is the capital of Canada?,Ottawa,geography,
factual_geo_2_4,factual,2,What desert is the largest hot desert in the world?,Sahara,geography,
factual_geo_2_5,factual,2,What is the capital of Brazil?,Brasilia,geography,
factual_geo_3_1,factual,3,What is the capital of Myanmar?,Naypyidaw,geography,
factual_geo_3_2,factual,3,What is the longest river in Europe?,Volga,geography,
factual_geo_3_3,factual,3,What is the capital of Kazakhstan?,Astana,geography,
factual_geo_3_4,factual,3,What sea borders Turkey to the north?,Black Sea,geography,
factual_geo_3_5,factual,3,What is the highest mountain in Africa?,Mount Kilimanjaro,geography,
factual_geo_4_1,factual,4,What is the capital of Nauru?,Yaren,geography,
factual_geo_4_2,factual,4,What is the second-highest peak in the Karakoram range?,K2,geography,
factual_geo_4_3,factual,4,What is the capital of Palau?,Ngerulmud,geography,
factual_geo_4_4,factual,4,What is the deepest point in the Indian Ocean?,Java Trench,geography,
factual_geo_4_5,factual,4,What is the longest river in Southeast Asia?,Mekong,geography,
factual_geo_5_1,factual,5,What is the third-largest city in Laos by population?,Savannakhet,geography,
factual_geo_5_2,factual,5,What is the highest mountain in Oceania?,Puncak Jaya,geography,
factual_geo_5_3,factual,5,What is the capital of Comoros?,Moroni,geography,
factual_geo_5_4,factual,5,What strait separates the islands of Sumatra and Java?,Sunda Strait,geography,
factual_geo_5_5,factual,5,What is the northernmost capital city in the world?,Reykjavik,geography,
factual_hist_1_1,factual,1,In what year did World War II end?,1945,history,
factual_hist_1_2,factual,1,Who was the first president of the United States?,George Washington,history,
factual_hist_1_3,factual,1,In what year did humans first land on the Moon?,1969,history,
factual_hist_1_4,factual,1,What ancient civilization built the pyramids at Giza?,Ancient Egypt,history,
factual_hist_2_1,factual,2,In what year did World War I begin?,1914,history,
factual_hist_2_2,factual,2,Who wrote the Declaration of Independence?,Thomas Jefferson,history,
factual_hist_2_3,factual,2,What year did the Berlin Wall fall?,1989,history,
factual_hist_2_4,factual,2,In what year was the United Nations founded?,1945,history,
factual_hist_3_1,factual,3,In what year was the Treaty of Westphalia signed?,1648,history,
factual_hist_3_2,factual,3,Who was the last Tsar of Russia?,Nicholas II,history,
factual_hist_3_3,factual,3,In what year did the Ottoman Empire officially end?,1922,history,
factual_hist_3_4,factual,3,What was the name of the ship Darwin sailed on to the Galapagos?,HMS Beagle,history,
factual_hist_4_1,factual,4,In what year was the Treaty of Kuchuk Kainarji signed?,1774,history,
factual_hist_4_2,factual,4,Who was the last emperor of the Byzantine Empire?,Constantine XI,history,
factual_hist_4_3,factual,4,In what year did the Taiping Rebellion begin?,1850,history,
factual_hist_4_4,factual,4,What was the capital of the Inca Empire?,Cusco,history,
factual_hist_5_1,factual,5,In what year was the Treaty of Tordesillas signed?,1494,history,
factual_hist_5_2,factual,5,Who was the first Shogun of the Tokugawa shogunate?,Tokugawa Ieyasu,history,
factual_hist_5_3,factual,5,In what year was the Congress of Berlin held?,1878,history,
factual_hist_5_4,factual,5,What was the name of the peace treaty that ended the Russo-Japanese War?,Treaty of Portsmouth,history,
factual_sci_1_1,factual,1,What is the chemical symbol for water?,H2O,science,
factual_sci_1_2,factual,1,What planet is closest to the Sun?,Mercury,science,
factual_sci_1_3,factual,1,What gas do plants absorb during photosynthesis?,Carbon dioxide,science,
factual_sci_1_4,factual,1,How many planets are in our solar system?,8,science,
factual_sci_2_1,factual,2,What is the chemical symbol for gold?,Au,science,
factual_sci_2_2,factual,2,How many chromosomes do humans have?,46,science,
factual_sci_2_3,factual,2,What is the most abundant gas in Earth's atmosphere?,Nitrogen,science,
factual_sci_2_4,factual,2,What is the hardest natural substance on Earth?,Diamond,science,
factual_sci_3_1,factual,3,"What is the half-life of Carbon-14, approximately in years?",5730,science,
factual_sci_3_2,factual,3,What element has the atomic number 79?,Gold,science,
factual_sci_3_3,factual,3,What is the SI unit of electrical capacitance?,Farad,science,
factual_sci_3_4,factual,3,What is the approximate age of the Earth in billions of years?,4.5,science,
factual_sci_3_5,factual,3,"What is the value of Avogadro's number, approximately?",6.022e23,science,
factual_sci_4_1,factual,4,"What is the Chandrasekhar limit, approximately in solar masses?",1.4,science,
factual_sci_4_2,factual,4,What is the atomic number of Rutherfordium?,104,science,
factual_sci_4_3,factual,4,What enzyme is responsible for unwinding DNA during replication?,Helicase,science,
factual_sci_4_4,factual,4,What is the name of the boundary between the Earth's crust and mantle?,Mohorovicic discontinuity,science,
factual_sci_4_5,factual,4,"What is the escape velocity from Earth's surface, approximately in km/s?",11.2,science,
factual_sci_5_1,factual,5,What is the atomic number of Darmstadtium?,110,science,
factual_sci_5_2,factual,5,"What is the Schwarzschild radius of the Sun, approximately in km?",3,science,
factual_sci_5_3,factual,5,What is the melting point of tungsten in degrees Celsius?,3422,science,
factual_sci_5_4,factual,5,What is the name of the hypothetical particle that mediates gravity?,Graviton,science,
factual_sci_5_5,factual,5,In what year was the element Helium first discovered on Earth (not in the Sun)?,1895,science,
factual_cul_1_1,factual,1,Who wrote Romeo and Juliet?,William Shakespeare,culture,
factual_cul_1_2,factual,1,Who painted the Mona Lisa?,Leonardo da Vinci,culture,
factual_cul_1_3,factual,1,Who wrote the Harry Potter series?,J.K. Rowling,culture,
factual_cul_1_4,factual,1,Who directed the film Jurassic Park?,Steven Spielberg,culture,
factual_cul_2_1,factual,2,Who wrote 1984?,George Orwell,culture,
factual_cul_2_2,factual,2,Who composed The Four Seasons?,Antonio Vivaldi,culture,
factual_cul_2_3,factual,2,"Who sculpted David, displayed in Florence?",Michelangelo,culture,
factual_cul_2_4,factual,2,Who painted The Starry Night?,Vincent van Gogh,culture,
factual_cul_3_1,factual,3,Who directed the film Blade Runner (1982)?,Ridley Scott,culture,
factual_cul_3_2,factual,3,Who wrote the novel The Brothers Karamazov?,Fyodor Dostoevsky,culture,
